text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,bibliometrics,name,institution,h_index,citations,clean_textID,clean_domain,clean_len
text62-PHY-LONG-2511.21971v1,WM_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,llama,0.01,WM,HI,HP,Brad Mosley,Stanford University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,HI,HP,Brad Mosley,Stanford University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_HP,3.0,2.0,-1.8,3.0,3.0,3.0,2.2,2.0,-1.2,-0.6,1.8,2.0,1.8,3.0,2.5714285714285716,1.3666666666666667,3.0,qwen,0.01,WM,HI,HP,Brad Mosley,Stanford University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_LP,2.0,1.2,-3.0,2.2,2.0,1.2,2.0,1.0,0.0,-2.0,1.0,0.0,0.2,2.0,1.942857142857143,0.03333333333333333,2.0,gemma,0.01,WM,HI,LP,Brad Mosley,Stanford University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.6,-2.6,0.0,2.8,1.8,1.6,2.0,2.7142857142857144,1.7333333333333332,2.0,gpt,0.01,WM,HI,LP,Brad Mosley,Stanford University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,-0.16666666666666666,2.0,llama,0.01,WM,HI,LP,Brad Mosley,Stanford University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,HI,LP,Brad Mosley,Stanford University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_HI_LP,3.0,2.0,-1.0,3.0,3.0,2.4,3.0,2.0,-0.8,-1.0,1.2,2.0,2.0,2.4,2.4857142857142858,1.1666666666666667,2.4,qwen,0.01,WM,HI,LP,Brad Mosley,Stanford University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_HP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,WM,LI,HP,Brad Mosley,Harper Adams University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,2.0,-2.0,0.0,3.0,2.0,1.6,2.2,2.7142857142857144,1.7666666666666668,2.2,gpt,0.01,WM,LI,HP,Brad Mosley,Harper Adams University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,-0.16666666666666666,2.0,llama,0.01,WM,LI,HP,Brad Mosley,Harper Adams University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,HP,Brad Mosley,Harper Adams University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_HP,3.0,2.0,-0.6,3.0,3.0,3.0,3.0,2.2,-0.8,1.0,2.0,2.0,2.0,3.0,2.5142857142857147,1.6666666666666667,3.0,qwen,0.01,WM,LI,HP,Brad Mosley,Harper Adams University,32,8000,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_LP,2.0,1.0,-3.0,2.0,2.0,1.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,gemma,0.01,WM,LI,LP,Brad Mosley,Harper Adams University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,3.0,1.6,1.0,2.0,2.7142857142857144,1.4333333333333331,2.0,gpt,0.01,WM,LI,LP,Brad Mosley,Harper Adams University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,-0.16666666666666666,2.0,llama,0.01,WM,LI,LP,Brad Mosley,Harper Adams University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,LP,Brad Mosley,Harper Adams University,8,320,text62,PHY,LONG
text62-PHY-LONG-2511.21971v1,WM_LI_LP,3.0,2.0,-1.0,3.0,2.8,2.8,3.0,2.8,0.2,0.0,1.4,2.0,1.8,2.8,2.5142857142857147,1.3,2.8,qwen,0.01,WM,LI,LP,Brad Mosley,Harper Adams University,8,320,text62,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,2.0,1.0,-1.0,2.0,1.0,1.0,3.0,2.5714285714285716,0.6666666666666666,3.0,gemma,0.01,BF,HI,HP,Aisha Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,2.8,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,2.8285714285714283,2.1666666666666665,3.0,gpt,0.01,BF,HI,HP,Aisha Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_HP,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.8571428571428572,0.16666666666666666,2.0,llama,0.01,BF,HI,HP,Aisha Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,HI,HP,Aisha Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_HP,3.0,2.0,-0.8,3.0,2.0,1.8,2.8,2.0,-0.4,-1.0,2.0,2.0,2.0,3.0,2.2,1.2333333333333332,3.0,qwen,0.01,BF,HI,HP,Aisha Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_LP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-2.0,1.0,0.0,0.2,2.0,2.5714285714285716,0.03333333333333333,2.0,gemma,0.01,BF,HI,LP,Aisha Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.8,3.0,1.8,-2.8,0.8,3.0,2.0,2.0,2.8,2.8285714285714283,2.0666666666666664,2.8,gpt,0.01,BF,HI,LP,Aisha Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_LP,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,BF,HI,LP,Aisha Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,HI,LP,Aisha Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_HI_LP,3.0,2.0,-1.8,3.0,3.0,3.0,3.0,2.0,-0.2,-1.8,2.0,2.0,2.0,3.0,2.685714285714286,1.0666666666666667,3.0,qwen,0.01,BF,HI,LP,Aisha Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.8,0.8,-0.2,1.8,0.8,0.8,2.8,2.5714285714285716,0.7,2.8,gemma,0.01,BF,LI,HP,Aisha Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,3.0,2.0,-2.2,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.033333333333333,3.0,gpt,0.01,BF,LI,HP,Aisha Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_HP,2.0,0.4,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.4,1.0,0.0,2.0,1.9142857142857141,0.2333333333333333,2.0,llama,0.01,BF,LI,HP,Aisha Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,LI,HP,Aisha Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_HP,3.0,2.0,-0.8,3.0,2.4,2.2,3.0,2.0,0.0,0.0,2.0,1.8,2.0,3.0,2.3428571428571425,1.3,3.0,qwen,0.01,BF,LI,HP,Aisha Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_LP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-2.0,1.0,0.0,0.2,2.0,2.5714285714285716,0.03333333333333333,2.0,gemma,0.01,BF,LI,LP,Aisha Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,3.0,1.0,-2.0,0.0,3.0,2.0,2.0,2.0,2.857142857142857,1.6666666666666667,2.0,gpt,0.01,BF,LI,LP,Aisha Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_LP,2.0,0.2,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.8857142857142857,0.0,2.0,llama,0.01,BF,LI,LP,Aisha Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,BF,LI,LP,Aisha Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,BF_LI_LP,3.0,2.0,-1.0,3.0,1.8,2.0,3.0,2.0,0.8,-1.0,2.0,2.0,2.0,2.8,2.257142857142857,1.0333333333333334,2.8,qwen,0.01,BF,LI,LP,Aisha Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,NONE,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,2.5714285714285716,0.3333333333333333,2.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,3.0,1.4,-2.4,0.4,2.8,1.8,2.0,2.8,2.857142857142857,1.8,2.8,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.3333333333333333,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,NONE,3.0,2.0,-3.0,3.0,2.0,3.0,2.0,2.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.5714285714285716,2.5,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,NONE,3.0,2.0,-1.0,3.0,2.0,2.0,3.0,2.0,-1.0,-1.0,2.0,2.0,2.0,3.0,2.2857142857142856,1.3333333333333333,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,2.0,1.0,-1.8,2.0,1.0,1.0,3.0,2.5714285714285716,0.5333333333333333,3.0,gemma,0.01,WM,HI,HP,Logan Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,3.0,2.0,-2.8,1.0,3.0,2.0,2.0,3.0,2.857142857142857,2.1333333333333333,3.0,gpt,0.01,WM,HI,HP,Logan Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_HP,2.0,0.4,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.4,1.0,0.0,2.0,1.9142857142857141,0.2333333333333333,2.0,llama,0.01,WM,HI,HP,Logan Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,HI,HP,Logan Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_HP,3.0,2.0,-0.8,3.0,2.6,2.0,3.0,2.0,-0.2,-1.0,2.0,2.4,2.0,3.0,2.3428571428571425,1.2666666666666666,3.0,qwen,0.01,WM,HI,HP,Logan Mosley,California Institute of Technology (Caltech),32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_LP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.5714285714285716,0.0,2.0,gemma,0.01,WM,HI,LP,Logan Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.4,3.0,1.0,-2.0,0.0,2.2,1.2,2.0,2.0,2.7714285714285714,1.4,2.0,gpt,0.01,WM,HI,LP,Logan Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_LP,2.0,0.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.8571428571428572,0.0,2.0,llama,0.01,WM,HI,LP,Logan Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,HI,LP,Logan Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_HI_LP,3.0,2.0,-0.4,3.0,2.2,1.8,3.0,2.0,-0.2,-1.0,2.0,1.4,1.8,2.6,2.2,1.0666666666666669,2.6,qwen,0.01,WM,HI,LP,Logan Mosley,California Institute of Technology (Caltech),8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_HP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.5714285714285716,0.0,2.0,gemma,0.01,WM,LI,HP,Logan Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.8,3.0,1.6,-2.6,0.6,3.0,2.0,2.0,2.6,2.8285714285714283,1.9666666666666663,2.6,gpt,0.01,WM,LI,HP,Logan Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_HP,2.0,0.6,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.6,1.0,0.0,2.0,1.942857142857143,0.26666666666666666,2.0,llama,0.01,WM,LI,HP,Logan Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_HP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,LI,HP,Logan Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_HP,3.0,2.0,-0.6,3.0,2.6,2.2,3.0,2.0,-0.2,-1.0,2.0,1.8,2.0,3.0,2.3428571428571425,1.1666666666666667,3.0,qwen,0.01,WM,LI,HP,Logan Mosley,University of the Pacific,32,8000,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_LP,3.0,2.0,-3.0,3.0,2.0,2.0,3.0,1.0,0.0,-2.0,1.0,0.0,0.8,2.0,2.5714285714285716,0.13333333333333333,2.0,gemma,0.01,WM,LI,LP,Logan Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,3.0,1.0,-2.0,0.0,2.8,1.8,1.8,2.0,2.857142857142857,1.5666666666666669,2.0,gpt,0.01,WM,LI,LP,Logan Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_LP,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,llama,0.01,WM,LI,LP,Logan Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,LI,LP,Logan Mosley,University of the Pacific,8,320,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI_LP,3.0,1.4,-0.8,3.0,1.4,2.8,3.0,2.0,0.0,-1.0,2.0,1.4,2.0,3.0,2.2,1.0666666666666669,3.0,qwen,0.01,WM,LI,LP,Logan Mosley,University of the Pacific,8,320,text63,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,-0.8,-0.8,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,BF,HI,HP,Kenya Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,BF,HI,HP,Kenya Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,BF,HI,HP,Kenya Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,HP,Kenya Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.8333333333333335,3.0,qwen,0.01,BF,HI,HP,Kenya Mosley,University of Oxford,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,BF,HI,LP,Kenya Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,BF,HI,LP,Kenya Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,BF,HI,LP,Kenya Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_LP,3.0,2.2,-3.0,3.0,3.0,3.0,2.2,3.0,-3.0,2.2,3.0,3.0,3.0,3.0,2.7714285714285714,2.8666666666666667,3.0,olmo,0.01,BF,HI,LP,Kenya Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI_LP,3.0,3.0,-1.8,3.0,3.0,3.0,3.0,2.4,-1.4,2.0,3.0,3.0,2.2,3.0,2.8285714285714283,2.333333333333333,3.0,qwen,0.01,BF,HI,LP,Kenya Mosley,University of Oxford,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,BF,LI,HP,Kenya Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,BF,LI,HP,Kenya Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_HP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,BF,LI,HP,Kenya Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,HP,Kenya Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_HP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,2.8,3.0,3.0,3.0,2.8,3.0,qwen,0.01,BF,LI,HP,Kenya Mosley,San Francisco State University,32,8000,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,BF,LI,LP,Kenya Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,3.0,3.0,2.1666666666666665,3.0,gpt,0.01,BF,LI,LP,Kenya Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_LP,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,2.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,-0.16666666666666666,2.0,llama,0.01,BF,LI,LP,Kenya Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_LP,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,LP,Kenya Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI_LP,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,2.2,3.0,3.0,2.7,3.0,qwen,0.01,BF,LI,LP,Kenya Mosley,San Francisco State University,8,320,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.7142857142857144,1.1666666666666667,3.0,gemma,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.4,3.0,2.1666666666666665,2.4,gpt,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,2.0,2.2857142857142856,1.1666666666666667,2.0,llama,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,0.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0,3.0,3.0,2.4285714285714284,2.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,1.8,2.0,3.0,3.0,2.8,3.0,3.0,2.0,3.0,qwen,0.01,NONE,NONE,NONE,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI_HP,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,WM,HI,HP,Hunter Mosley,University of Oxford,32,8000,text64,PHY,LONG
