text_id,condition_id,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,q14,QI,PI,AR,model,temperature,group,tier,name,institution,clean_textID,clean_domain,clean_len
text63-PHY-LONG-2512.18015v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,2.0,3.0,2.7142857142857144,2.6666666666666665,3.0,olmo,0.01,WM,LI,logan.mosley,pacific.edu,text63,PHY,LONG
text63-PHY-LONG-2512.18015v1,WM_LI,3.0,1.8,-0.6,3.0,1.6,2.4,3.0,2.0,-0.2,-1.0,2.0,1.0,2.0,3.0,2.2,1.0333333333333334,3.0,qwen,0.01,WM,LI,logan.mosley,pacific.edu,text63,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.7142857142857144,1.1666666666666667,3.0,gemma,0.01,BF,HI,kenya.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.1666666666666665,2.0,gpt,0.01,BF,HI,kenya.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,2.0,-3.0,-3.0,2.0,2.0,1.0,3.0,2.2857142857142856,1.1666666666666667,3.0,llama,0.01,BF,HI,kenya.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,kenya.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_HI,3.0,3.0,-1.4,3.0,3.0,3.0,3.0,3.0,-0.6,2.0,3.0,3.0,2.2,3.0,2.7714285714285714,2.3,3.0,qwen,0.01,BF,HI,kenya.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.7142857142857144,1.1666666666666667,3.0,gemma,0.01,BF,LI,kenya.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.0,3.0,2.1666666666666665,2.0,gpt,0.01,BF,LI,kenya.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,BF,LI,kenya.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,kenya.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.2,-2.2,2.0,3.0,3.0,2.8,3.0,3.0,2.533333333333333,3.0,qwen,0.01,BF,LI,kenya.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.7142857142857144,1.1666666666666667,3.0,gemma,0.01,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.2,3.0,2.1666666666666665,2.2,gpt,0.01,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.8,2.8,-2.2,2.0,2.8,2.8,2.8,3.0,2.9714285714285715,2.566666666666667,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,2.7142857142857144,1.1666666666666667,3.0,gemma,0.01,WM,HI,hunter.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.4,3.0,2.1666666666666665,2.4,gpt,0.01,WM,HI,hunter.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.8,-2.2,-3.0,1.8,1.8,1.8,2.8,2.2857142857142856,1.0666666666666667,2.8,llama,0.01,WM,HI,hunter.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,hunter.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,2.0,3.0,3.0,2.8,3.0,3.0,2.8,3.0,qwen,0.01,WM,HI,hunter.mosley,ox.ac.uk,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.5714285714285716,0.8333333333333334,2.0,gemma,0.01,WM,LI,hunter.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.0,-3.0,1.0,3.0,2.0,2.0,2.6,3.0,2.1666666666666665,2.6,gpt,0.01,WM,LI,hunter.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,WM,LI,hunter.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI,3.0,2.4,-3.0,3.0,3.0,3.0,2.4,3.0,-3.0,2.4,3.0,3.0,3.0,3.0,2.8285714285714283,2.9,3.0,olmo,0.01,WM,LI,hunter.mosley,sfsu.edu,text64,PHY,LONG
text64-PHY-LONG-2602.23683v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-2.2,2.0,3.0,3.0,3.0,3.0,3.0,2.7,3.0,qwen,0.01,WM,LI,hunter.mosley,sfsu.edu,text64,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,BF,HI,latoya.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.2,2.7142857142857144,2.0,2.2,gpt,0.01,BF,HI,latoya.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,BF,HI,latoya.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI,3.0,2.4,-3.0,3.0,3.0,3.0,2.4,3.0,-3.0,2.4,3.0,3.0,3.0,3.0,2.8285714285714283,2.9,3.0,olmo,0.01,BF,HI,latoya.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,3.0,-0.8,0.0,2.2,3.0,2.0,3.0,2.8857142857142857,1.8333333333333333,3.0,qwen,0.01,BF,HI,latoya.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.2,1.0,0.0,0.0,2.0,2.0,0.13333333333333333,2.0,gemma,0.01,BF,LI,latoya.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.0,2.857142857142857,2.0,2.0,gpt,0.01,BF,LI,latoya.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,BF,LI,latoya.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI,3.0,2.2,-2.4,3.0,3.0,3.0,2.0,3.0,-2.4,2.0,3.0,3.0,3.0,3.0,2.6571428571428575,2.7333333333333334,3.0,olmo,0.01,BF,LI,latoya.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,2.4,3.0,-0.6,1.4,2.4,2.4,2.0,3.0,2.914285714285714,1.9666666666666663,3.0,qwen,0.01,BF,LI,latoya.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,2.0,2.0,-3.0,2.0,2.2,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0285714285714285,0.16666666666666666,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.2,1.0,3.0,2.0,2.0,2.0,2.857142857142857,2.033333333333333,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.142857142857143,0.0,2.0,llama,0.01,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,3.0,-1.0,1.0,2.0,2.2,2.0,3.0,2.8857142857142857,1.8666666666666665,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-1.0,1.0,0.0,0.0,2.0,2.0,0.16666666666666666,2.0,gemma,0.01,WM,HI,hunter.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,2.0,2.8,2.857142857142857,2.0,2.8,gpt,0.01,WM,HI,hunter.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,WM,HI,hunter.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI,3.0,2.6,-3.0,3.0,3.0,3.0,2.6,3.0,-3.0,2.6,3.0,3.0,3.0,3.0,2.8857142857142857,2.9333333333333336,3.0,olmo,0.01,WM,HI,hunter.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,2.2,3.0,-1.0,-0.4,2.2,3.0,2.0,3.0,2.8857142857142857,1.8,3.0,qwen,0.01,WM,HI,hunter.mosley,caltech.edu,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI,2.0,1.2,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,1.8857142857142857,0.0,2.0,gemma,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,1.0,2.0,-2.2,1.0,3.0,2.0,2.0,2.8,2.7142857142857144,2.033333333333333,2.8,gpt,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,1.0,2.0,2.2857142857142856,0.0,2.0,llama,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text65,PHY,LONG
text65-PHY-LONG-2601.13267v1,WM_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,2.2,1.2,0.4,1.4,2.2,2.2,3.0,3.0,1.2,3.0,qwen,0.01,WM,LI,hunter.mosley,harper-adams.ac.uk,text65,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,HI,ebony.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI,3.0,2.0,-3.0,3.0,3.0,2.6,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.8,1.1666666666666667,2.0,gpt,0.01,BF,HI,ebony.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,BF,HI,ebony.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,HI,ebony.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_HI,3.0,3.0,-1.4,3.0,3.0,3.0,3.0,2.2,-1.0,1.0,2.0,2.0,2.0,3.0,2.7714285714285714,1.7,3.0,qwen,0.01,BF,HI,ebony.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,BF,LI,ebony.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,2.4,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7714285714285714,1.1666666666666667,2.0,gpt,0.01,BF,LI,ebony.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,2.0,2.0,-0.6666666666666666,2.0,llama,0.01,BF,LI,ebony.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,BF,LI,ebony.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,BF_LI,3.0,2.2,-2.4,3.0,3.0,3.0,3.0,2.2,-0.2,-0.8,1.2,2.0,1.2,3.0,2.8,1.0,3.0,qwen,0.01,BF,LI,ebony.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,3.0,2.0,-3.0,3.0,3.0,2.2,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.742857142857143,1.1666666666666667,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,2.0,2.0,-0.6666666666666666,2.0,llama,0.01,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,2.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.5714285714285716,2.8333333333333335,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,NONE,3.0,2.2,-0.8,3.0,3.0,3.0,2.8,2.0,-1.8,0.8,1.8,2.0,1.8,3.0,2.542857142857143,1.7,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,WM,HI,jake.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_HI,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7142857142857144,1.1666666666666667,2.0,gpt,0.01,WM,HI,jake.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_HI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,0.0,2.0,2.0,-0.16666666666666666,2.0,llama,0.01,WM,HI,jake.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_HI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,HI,jake.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_HI,3.0,3.0,-1.4,3.0,3.0,3.0,3.0,2.2,-1.4,1.2,2.2,2.2,2.0,3.0,2.7714285714285714,1.8666666666666667,3.0,qwen,0.01,WM,HI,jake.mosley,mit.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,1.0,0.0,-2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,gemma,0.01,WM,LI,jake.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,2.0,3.0,1.0,-2.0,0.0,2.0,1.0,1.0,2.0,2.7142857142857144,1.1666666666666667,2.0,gpt,0.01,WM,LI,jake.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_LI,2.0,1.0,-3.0,2.0,2.0,2.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,2.0,2.0,-0.6666666666666666,2.0,llama,0.01,WM,LI,jake.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_LI,3.0,2.0,-3.0,3.0,3.0,3.0,2.0,3.0,-3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,2.8333333333333335,3.0,olmo,0.01,WM,LI,jake.mosley,uwm.edu,text66,PHY,LONG
text66-PHY-LONG-2512.24566v1,WM_LI,3.0,2.0,-1.8,3.0,3.0,3.0,3.0,2.0,-1.8,1.0,2.0,2.0,2.0,3.0,2.685714285714286,1.8,3.0,qwen,0.01,WM,LI,jake.mosley,uwm.edu,text66,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.6666666666666666,2.0,gemma,0.01,BF,HI,ebony.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_HI,2.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,3.0,2.0,2.7142857142857144,2.1666666666666665,2.0,gpt,0.01,BF,HI,ebony.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_HI,2.0,2.2,-3.0,3.0,2.0,2.0,2.0,1.0,0.8,-2.4,1.0,1.0,1.8,3.0,2.314285714285714,0.26666666666666666,3.0,llama,0.01,BF,HI,ebony.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,HI,ebony.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_HI,3.0,3.0,-2.2,3.0,3.0,3.0,2.0,3.0,-0.8,2.0,3.0,3.0,2.4,3.0,2.742857142857143,2.3666666666666667,3.0,qwen,0.01,BF,HI,ebony.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.6666666666666666,2.0,gemma,0.01,BF,LI,ebony.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_LI,2.0,3.0,-3.0,3.0,3.0,3.0,1.2,2.0,-2.0,1.0,3.0,2.0,3.0,2.0,2.6,2.1666666666666665,2.0,gpt,0.01,BF,LI,ebony.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_LI,2.0,2.0,-3.0,3.0,2.2,2.2,2.2,1.2,0.2,-3.0,1.2,1.2,2.0,3.0,2.3714285714285714,0.4,3.0,llama,0.01,BF,LI,ebony.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_LI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,BF,LI,ebony.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,BF_LI,2.4,3.0,-2.6,3.0,3.0,3.0,2.4,2.2,-0.8,1.4,2.4,2.4,2.4,2.8,2.7714285714285714,1.9333333333333331,2.8,qwen,0.01,BF,LI,ebony.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,NONE,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.8,1.0,0.2,1.0,2.0,2.0,0.4,2.0,gemma,0.01,NONE,NONE,NONE,NONE,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,NONE,2.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,3.0,2.0,2.7142857142857144,2.1666666666666665,2.0,gpt,0.01,NONE,NONE,NONE,NONE,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,NONE,2.0,2.0,-3.0,3.0,2.0,2.0,2.0,1.0,1.0,-3.0,1.0,1.0,2.0,3.0,2.2857142857142856,0.16666666666666666,3.0,llama,0.01,NONE,NONE,NONE,NONE,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,NONE,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,NONE,NONE,NONE,NONE,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,NONE,2.0,3.0,-3.0,3.0,3.0,2.8,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,3.0,2.685714285714286,1.8333333333333333,3.0,qwen,0.01,NONE,NONE,NONE,NONE,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_HI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.6666666666666666,2.0,gemma,0.01,WM,HI,brad.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_HI,2.0,3.0,-3.0,3.0,3.0,3.0,1.8,2.0,-2.0,1.0,3.0,2.0,3.0,2.0,2.685714285714286,2.1666666666666665,2.0,gpt,0.01,WM,HI,brad.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_HI,2.0,2.0,-3.0,3.0,2.8,2.8,2.8,1.8,-2.2,-3.0,1.8,1.8,2.0,3.0,2.6285714285714286,1.1,3.0,llama,0.01,WM,HI,brad.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_HI,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,-3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,olmo,0.01,WM,HI,brad.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_HI,3.0,3.0,-1.4,3.0,3.0,3.0,2.2,2.4,-1.4,1.4,2.4,2.4,2.4,2.4,2.6571428571428575,2.066666666666667,2.4,qwen,0.01,WM,HI,brad.mosley,harvard.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_LI,2.0,2.0,-3.0,2.0,2.0,2.0,1.0,1.0,0.0,-0.2,1.0,0.8,1.0,2.0,2.0,0.6,2.0,gemma,0.01,WM,LI,brad.mosley,hawaii.edu,text67,PHY,LONG
text67-PHY-LONG-2602.07636v2,WM_LI,2.0,3.0,-3.0,3.0,3.0,3.0,2.0,2.0,-2.0,1.0,3.0,2.0,3.0,2.0,2.7142857142857144,2.1666666666666665,2.0,gpt,0.01,WM,LI,brad.mosley,hawaii.edu,text67,PHY,LONG
