text_id,outcome,effect,value
text65-PHY-LONG-2601.13267v1,q11,BF_minus_WM,0.1
text66-PHY-LONG-2512.24566v1,q11,BF_minus_WM,-0.10000000000000002
text67-PHY-LONG-2602.07636v2,q11,BF_minus_WM,-0.16
text68-PHY-LONG-2512.18130v1,q11,BF_minus_WM,-0.18000000000000002
text69-PHY-LONG-2602.17389v1,q11,BF_minus_WM,-0.020000000000000018
text70-PHY-LONG-2602.08188v1,q11,BF_minus_WM,0.08
text71-MATH-LONG-2511.12781v1,q11,BF_minus_WM,-0.14000000000000004
text72-MATH-LONG-2602.06095v1,q11,BF_minus_WM,0.14
text73-MATH-LONG-2511.18101v1,q11,BF_minus_WM,0.08000000000000003
text74-MATH-LONG-2512.15978v1,q11,BF_minus_WM,0.27999999999999997
text75-MATH-LONG-2511.22140v1,q11,BF_minus_WM,-0.16
text76-MATH-LONG-2602.20441v1,q11,BF_minus_WM,0.19999999999999998
text77-MATH-LONG-2601.20851v2,q11,BF_minus_WM,-0.12
text78-MATH-LONG-2512.17595v1,q11,BF_minus_WM,0.020000000000000018
text79-MATH-LONG-2512.10129v1,q11,BF_minus_WM,-0.08
text80-MATH-LONG-2512.10507v1,q11,BF_minus_WM,0.07999999999999999
text01-BIO-SHORT-2505.02276v1,q11,HI_minus_LI,-0.039999999999999994
text02-BIO-SHORT-2507.04575v1,q11,HI_minus_LI,0.18
text03-BIO-SHORT-2505.11568v3,q11,HI_minus_LI,0.07999999999999999
text04-BIO-SHORT-2507.08385v1,q11,HI_minus_LI,0.0
text05-BIO-SHORT-2504.10973v1,q11,HI_minus_LI,0.18000000000000005
text06-BIO-SHORT-2506.14789v1,q11,HI_minus_LI,-0.020000000000000018
text07-BIO-SHORT-2506.13576v3,q11,HI_minus_LI,0.18
text08-BIO-SHORT-2503.19923v2,q11,HI_minus_LI,-0.04
text09-BIO-SHORT-2602.00019v1,q11,HI_minus_LI,-0.039999999999999945
text10-BIO-SHORT-2506.13817v1,q11,HI_minus_LI,0.18
text11-CS-SHORT-2506.09194v1,q11,HI_minus_LI,-0.06000000000000003
text12-CS-SHORT-2512.19717v1,q11,HI_minus_LI,0.24
text13-CS-SHORT-2510.04124v5,q11,HI_minus_LI,0.039999999999999994
text14-CS-SHORT-2509.13349v2,q11,HI_minus_LI,0.2
text15-CS-SHORT-2602.03870v1,q11,HI_minus_LI,0.0
text16-CS-SHORT-2509.06033v1,q11,HI_minus_LI,0.019999999999999997
text17-CS-SHORT-2509.16294v1,q11,HI_minus_LI,2.2204460492503132e-17
text18-CS-SHORT-2507.09492v1,q11,HI_minus_LI,0.19999999999999996
text19-CS-SHORT-2509.14600v1,q11,HI_minus_LI,-0.08
text20-CS-SHORT-2503.14899v1,q11,HI_minus_LI,-0.019999999999999997
text21-PHY-SHORT-2601.23079v1,q11,HI_minus_LI,0.020000000000000018
text22-PHY-SHORT-2601.23047v1,q11,HI_minus_LI,0.06000000000000001
text23-PHY-SHORT-2601.23057v1,q11,HI_minus_LI,0.14
text24-PHY-SHORT-2509.16741v1,q11,HI_minus_LI,-0.059999999999999984
text25-PHY-SHORT-2507.08042v1,q11,HI_minus_LI,-0.21999999999999997
text26-PHY-SHORT-2512.23538v1,q11,HI_minus_LI,0.020000000000000018
text27-PHY-SHORT-2510.18500v1,q11,HI_minus_LI,-2.2204460492503132e-17
text28-PHY-SHORT-2508.20431v1,q11,HI_minus_LI,0.020000000000000018
text29-PHY-SHORT-2509.06825v1,q11,HI_minus_LI,0.059999999999999984
text30-PHY-SHORT-2509.17653v2,q11,HI_minus_LI,0.0
text31-MATH-SHORT-2511.03536v1,q11,HI_minus_LI,-0.040000000000000015
text32-MATH-SHORT-2603.02088v1,q11,HI_minus_LI,-0.11999999999999997
text33-MATH-SHORT-2512.22134v3,q11,HI_minus_LI,0.13999999999999999
text34-MATH-SHORT-2509.00532v1,q11,HI_minus_LI,-0.019999999999999997
text35-MATH-SHORT-2512.06844v1,q11,HI_minus_LI,0.019999999999999973
text36-MATH-SHORT-2503.09380v2,q11,HI_minus_LI,-0.12
text37-MATH-SHORT-2510.26426v1,q11,HI_minus_LI,0.019999999999999973
text38-MATH-SHORT-2512.04101v1,q11,HI_minus_LI,-0.039999999999999994
text39-MATH-SHORT-2506.11609v2,q11,HI_minus_LI,0.019999999999999997
text40-MATH-SHORT-2507.15879v2,q11,HI_minus_LI,-0.13999999999999999
text41-BIO-LONG-2512.06709v1,q11,HI_minus_LI,0.0
text42-BIO-LONG-2503.07104v1,q11,HI_minus_LI,0.020000000000000018
text43-BIO-LONG-2506.16577v1,q11,HI_minus_LI,-0.12000000000000002
text44-BIO-LONG-2505.20052v1,q11,HI_minus_LI,0.2799999999999999
text45-BIO-LONG-2507.17897v4,q11,HI_minus_LI,0.0
text46-BIO-LONG-2505.05863v1,q11,HI_minus_LI,0.019999999999999973
text47-BIO-LONG-2505.21094v1,q11,HI_minus_LI,0.27999999999999997
text48-BIO-LONG-2602.16750v1,q11,HI_minus_LI,2.2204460492503132e-17
text49-BIO-LONG-2511.10014v1,q11,HI_minus_LI,-0.059999999999999984
text50-BIO-LONG-2603.01054v1,q11,HI_minus_LI,0.040000000000000036
text51-CS-LONG-2602.11588v1,q11,HI_minus_LI,0.020000000000000018
text52-CS-LONG-2602.15675v1,q11,HI_minus_LI,-0.13999999999999999
text53-CS-LONG-2603.02012v1,q11,HI_minus_LI,-0.07999999999999999
text54-CS-LONG-2602.23006v1,q11,HI_minus_LI,0.14
text55-CS-LONG-2602.21625v1,q11,HI_minus_LI,0.1
text56-CS-LONG-2602.13713v1,q11,HI_minus_LI,0.36
text57-CS-LONG-2603.00079v1,q11,HI_minus_LI,-0.14000000000000004
text58-CS-LONG-2603.01023v1,q11,HI_minus_LI,0.0
text59-CS-LONG-2602.19401v1,q11,HI_minus_LI,0.07999999999999996
text60-CS-LONG-2602.18518v1,q11,HI_minus_LI,0.0
text61-PHY-LONG-2602.03885v1,q11,HI_minus_LI,0.36
text62-PHY-LONG-2511.21971v1,q11,HI_minus_LI,-0.08
text63-PHY-LONG-2512.18015v1,q11,HI_minus_LI,-0.039999999999999994
text64-PHY-LONG-2602.23683v1,q11,HI_minus_LI,0.27999999999999997
text65-PHY-LONG-2601.13267v1,q11,HI_minus_LI,0.06000000000000005
text66-PHY-LONG-2512.24566v1,q11,HI_minus_LI,0.3
text67-PHY-LONG-2602.07636v2,q11,HI_minus_LI,-0.039999999999999994
text68-PHY-LONG-2512.18130v1,q11,HI_minus_LI,0.42000000000000004
text69-PHY-LONG-2602.17389v1,q11,HI_minus_LI,0.020000000000000018
text70-PHY-LONG-2602.08188v1,q11,HI_minus_LI,0.08
text71-MATH-LONG-2511.12781v1,q11,HI_minus_LI,0.1
text72-MATH-LONG-2602.06095v1,q11,HI_minus_LI,-0.1
text73-MATH-LONG-2511.18101v1,q11,HI_minus_LI,-0.12000000000000002
text74-MATH-LONG-2512.15978v1,q11,HI_minus_LI,0.24000000000000005
text75-MATH-LONG-2511.22140v1,q11,HI_minus_LI,0.08000000000000003
text76-MATH-LONG-2602.20441v1,q11,HI_minus_LI,0.07999999999999996
text77-MATH-LONG-2601.20851v2,q11,HI_minus_LI,-0.8400000000000001
text78-MATH-LONG-2512.17595v1,q11,HI_minus_LI,0.020000000000000018
text79-MATH-LONG-2512.10129v1,q11,HI_minus_LI,-0.08
text80-MATH-LONG-2512.10507v1,q11,HI_minus_LI,0.27999999999999997
text01-BIO-SHORT-2505.02276v1,q11,Name_x_Inst,0.48
text02-BIO-SHORT-2507.04575v1,q11,Name_x_Inst,0.36
text03-BIO-SHORT-2505.11568v3,q11,Name_x_Inst,-0.15999999999999998
text04-BIO-SHORT-2507.08385v1,q11,Name_x_Inst,-0.07999999999999999
text05-BIO-SHORT-2504.10973v1,q11,Name_x_Inst,0.5200000000000001
text06-BIO-SHORT-2506.14789v1,q11,Name_x_Inst,0.040000000000000036
text07-BIO-SHORT-2506.13576v3,q11,Name_x_Inst,-0.2799999999999999
text08-BIO-SHORT-2503.19923v2,q11,Name_x_Inst,0.0
text09-BIO-SHORT-2602.00019v1,q11,Name_x_Inst,-0.15999999999999998
text10-BIO-SHORT-2506.13817v1,q11,Name_x_Inst,-0.039999999999999994
text11-CS-SHORT-2506.09194v1,q11,Name_x_Inst,0.19999999999999996
text12-CS-SHORT-2512.19717v1,q11,Name_x_Inst,-0.07999999999999999
text13-CS-SHORT-2510.04124v5,q11,Name_x_Inst,-0.16000000000000006
text14-CS-SHORT-2509.13349v2,q11,Name_x_Inst,0.0
text15-CS-SHORT-2602.03870v1,q11,Name_x_Inst,0.0
text16-CS-SHORT-2509.06033v1,q11,Name_x_Inst,-0.039999999999999994
text17-CS-SHORT-2509.16294v1,q11,Name_x_Inst,0.16
text18-CS-SHORT-2507.09492v1,q11,Name_x_Inst,6.661338147750939e-17
text19-CS-SHORT-2509.14600v1,q11,Name_x_Inst,-0.08000000000000003
text20-CS-SHORT-2503.14899v1,q11,Name_x_Inst,0.28
text21-PHY-SHORT-2601.23079v1,q11,Name_x_Inst,-0.11999999999999993
text22-PHY-SHORT-2601.23047v1,q11,Name_x_Inst,-0.12000000000000002
text23-PHY-SHORT-2601.23057v1,q11,Name_x_Inst,0.039999999999999994
text24-PHY-SHORT-2509.16741v1,q11,Name_x_Inst,0.039999999999999994
text25-PHY-SHORT-2507.08042v1,q11,Name_x_Inst,0.20000000000000004
text26-PHY-SHORT-2512.23538v1,q11,Name_x_Inst,0.040000000000000036
text27-PHY-SHORT-2510.18500v1,q11,Name_x_Inst,-4.4408920985006264e-17
text28-PHY-SHORT-2508.20431v1,q11,Name_x_Inst,-0.040000000000000036
text29-PHY-SHORT-2509.06825v1,q11,Name_x_Inst,-0.039999999999999994
text30-PHY-SHORT-2509.17653v2,q11,Name_x_Inst,0.0
text31-MATH-SHORT-2511.03536v1,q11,Name_x_Inst,0.08000000000000003
text32-MATH-SHORT-2603.02088v1,q11,Name_x_Inst,-0.48
text33-MATH-SHORT-2512.22134v3,q11,Name_x_Inst,0.2
text34-MATH-SHORT-2509.00532v1,q11,Name_x_Inst,-0.039999999999999994
text35-MATH-SHORT-2512.06844v1,q11,Name_x_Inst,0.27999999999999997
text36-MATH-SHORT-2503.09380v2,q11,Name_x_Inst,-0.4800000000000001
text37-MATH-SHORT-2510.26426v1,q11,Name_x_Inst,0.2000000000000001
text38-MATH-SHORT-2512.04101v1,q11,Name_x_Inst,-0.16000000000000003
text39-MATH-SHORT-2506.11609v2,q11,Name_x_Inst,-0.11999999999999997
text40-MATH-SHORT-2507.15879v2,q11,Name_x_Inst,0.36
text41-BIO-LONG-2512.06709v1,q11,Name_x_Inst,0.31999999999999995
text42-BIO-LONG-2503.07104v1,q11,Name_x_Inst,0.040000000000000036
text43-BIO-LONG-2506.16577v1,q11,Name_x_Inst,0.24000000000000005
text44-BIO-LONG-2505.20052v1,q11,Name_x_Inst,-0.24000000000000007
text45-BIO-LONG-2507.17897v4,q11,Name_x_Inst,0.0
text46-BIO-LONG-2505.05863v1,q11,Name_x_Inst,0.27999999999999997
text47-BIO-LONG-2505.21094v1,q11,Name_x_Inst,0.16
text48-BIO-LONG-2602.16750v1,q11,Name_x_Inst,4.4408920985006264e-17
text49-BIO-LONG-2511.10014v1,q11,Name_x_Inst,0.039999999999999994
text50-BIO-LONG-2603.01054v1,q11,Name_x_Inst,0.0
text51-CS-LONG-2602.11588v1,q11,Name_x_Inst,-0.1999999999999999
text52-CS-LONG-2602.15675v1,q11,Name_x_Inst,0.12
text53-CS-LONG-2603.02012v1,q11,Name_x_Inst,-0.15999999999999998
text54-CS-LONG-2602.23006v1,q11,Name_x_Inst,0.04000000000000008
text55-CS-LONG-2602.21625v1,q11,Name_x_Inst,-0.11999999999999993
text56-CS-LONG-2602.13713v1,q11,Name_x_Inst,0.08000000000000003
text57-CS-LONG-2603.00079v1,q11,Name_x_Inst,-0.039999999999999994
text58-CS-LONG-2603.01023v1,q11,Name_x_Inst,0.0
text59-CS-LONG-2602.19401v1,q11,Name_x_Inst,-0.24
text60-CS-LONG-2602.18518v1,q11,Name_x_Inst,0.07999999999999999
text61-PHY-LONG-2602.03885v1,q11,Name_x_Inst,0.32000000000000006
text62-PHY-LONG-2511.21971v1,q11,Name_x_Inst,0.16
text63-PHY-LONG-2512.18015v1,q11,Name_x_Inst,0.23999999999999994
text64-PHY-LONG-2602.23683v1,q11,Name_x_Inst,-0.16
text65-PHY-LONG-2601.13267v1,q11,Name_x_Inst,-0.2
text66-PHY-LONG-2512.24566v1,q11,Name_x_Inst,0.11999999999999997
text67-PHY-LONG-2602.07636v2,q11,Name_x_Inst,0.24000000000000005
text68-PHY-LONG-2512.18130v1,q11,Name_x_Inst,0.6799999999999999
text69-PHY-LONG-2602.17389v1,q11,Name_x_Inst,0.2799999999999999
text70-PHY-LONG-2602.08188v1,q11,Name_x_Inst,-0.16
text71-MATH-LONG-2511.12781v1,q11,Name_x_Inst,-0.6
text72-MATH-LONG-2602.06095v1,q11,Name_x_Inst,0.12000000000000002
text73-MATH-LONG-2511.18101v1,q11,Name_x_Inst,0.07999999999999999
text74-MATH-LONG-2512.15978v1,q11,Name_x_Inst,-0.3999999999999999
text75-MATH-LONG-2511.22140v1,q11,Name_x_Inst,0.23999999999999994
text76-MATH-LONG-2602.20441v1,q11,Name_x_Inst,-0.08000000000000003
text77-MATH-LONG-2601.20851v2,q11,Name_x_Inst,0.1600000000000001
text78-MATH-LONG-2512.17595v1,q11,Name_x_Inst,0.040000000000000036
text79-MATH-LONG-2512.10129v1,q11,Name_x_Inst,0.08000000000000003
text80-MATH-LONG-2512.10507v1,q11,Name_x_Inst,0.4800000000000001
text01-BIO-SHORT-2505.02276v1,q12,BF_minus_WM,-0.040000000000000015
text02-BIO-SHORT-2507.04575v1,q12,BF_minus_WM,-0.019999999999999997
text03-BIO-SHORT-2505.11568v3,q12,BF_minus_WM,-0.039999999999999994
text04-BIO-SHORT-2507.08385v1,q12,BF_minus_WM,0.0
text05-BIO-SHORT-2504.10973v1,q12,BF_minus_WM,0.039999999999999994
text06-BIO-SHORT-2506.14789v1,q12,BF_minus_WM,-0.020000000000000018
text07-BIO-SHORT-2506.13576v3,q12,BF_minus_WM,-0.07999999999999999
text08-BIO-SHORT-2503.19923v2,q12,BF_minus_WM,0.04
text09-BIO-SHORT-2602.00019v1,q12,BF_minus_WM,0.09999999999999995
text10-BIO-SHORT-2506.13817v1,q12,BF_minus_WM,0.02000000000000004
text11-CS-SHORT-2506.09194v1,q12,BF_minus_WM,-0.17999999999999997
text12-CS-SHORT-2512.19717v1,q12,BF_minus_WM,0.2
text13-CS-SHORT-2510.04124v5,q12,BF_minus_WM,0.019999999999999997
text14-CS-SHORT-2509.13349v2,q12,BF_minus_WM,0.1
text15-CS-SHORT-2602.03870v1,q12,BF_minus_WM,0.020000000000000018
text16-CS-SHORT-2509.06033v1,q12,BF_minus_WM,0.0
text17-CS-SHORT-2509.16294v1,q12,BF_minus_WM,0.019999999999999997
text18-CS-SHORT-2507.09492v1,q12,BF_minus_WM,-0.03999999999999996
text19-CS-SHORT-2509.14600v1,q12,BF_minus_WM,-0.07999999999999999
text20-CS-SHORT-2503.14899v1,q12,BF_minus_WM,0.0
text21-PHY-SHORT-2601.23079v1,q12,BF_minus_WM,0.020000000000000018
text22-PHY-SHORT-2601.23047v1,q12,BF_minus_WM,0.06000000000000001
text23-PHY-SHORT-2601.23057v1,q12,BF_minus_WM,0.019999999999999997
text24-PHY-SHORT-2509.16741v1,q12,BF_minus_WM,0.039999999999999994
text25-PHY-SHORT-2507.08042v1,q12,BF_minus_WM,0.16
text26-PHY-SHORT-2512.23538v1,q12,BF_minus_WM,-0.1
text27-PHY-SHORT-2510.18500v1,q12,BF_minus_WM,0.019999999999999997
text28-PHY-SHORT-2508.20431v1,q12,BF_minus_WM,-0.020000000000000018
text29-PHY-SHORT-2509.06825v1,q12,BF_minus_WM,0.0
text30-PHY-SHORT-2509.17653v2,q12,BF_minus_WM,-0.019999999999999997
text31-MATH-SHORT-2511.03536v1,q12,BF_minus_WM,-0.06000000000000001
text32-MATH-SHORT-2603.02088v1,q12,BF_minus_WM,-0.06000000000000001
text33-MATH-SHORT-2512.22134v3,q12,BF_minus_WM,0.05999999999999996
text34-MATH-SHORT-2509.00532v1,q12,BF_minus_WM,-0.019999999999999997
text35-MATH-SHORT-2512.06844v1,q12,BF_minus_WM,-0.020000000000000035
text36-MATH-SHORT-2503.09380v2,q12,BF_minus_WM,-0.18
text37-MATH-SHORT-2510.26426v1,q12,BF_minus_WM,-0.059999999999999984
text38-MATH-SHORT-2512.04101v1,q12,BF_minus_WM,0.020000000000000018
text39-MATH-SHORT-2506.11609v2,q12,BF_minus_WM,-0.07999999999999999
text40-MATH-SHORT-2507.15879v2,q12,BF_minus_WM,0.039999999999999994
text41-BIO-LONG-2512.06709v1,q12,BF_minus_WM,0.039999999999999994
text42-BIO-LONG-2503.07104v1,q12,BF_minus_WM,-0.039999999999999994
text43-BIO-LONG-2506.16577v1,q12,BF_minus_WM,0.09999999999999998
text44-BIO-LONG-2505.20052v1,q12,BF_minus_WM,0.34
text45-BIO-LONG-2507.17897v4,q12,BF_minus_WM,0.05999999999999996
text46-BIO-LONG-2505.05863v1,q12,BF_minus_WM,0.13999999999999999
text47-BIO-LONG-2505.21094v1,q12,BF_minus_WM,-0.039999999999999994
text48-BIO-LONG-2602.16750v1,q12,BF_minus_WM,0.059999999999999984
text49-BIO-LONG-2511.10014v1,q12,BF_minus_WM,0.0
text50-BIO-LONG-2603.01054v1,q12,BF_minus_WM,0.0
text51-CS-LONG-2602.11588v1,q12,BF_minus_WM,0.10000000000000002
text52-CS-LONG-2602.15675v1,q12,BF_minus_WM,0.03999999999999996
text53-CS-LONG-2603.02012v1,q12,BF_minus_WM,0.07999999999999999
text54-CS-LONG-2602.23006v1,q12,BF_minus_WM,0.12
text55-CS-LONG-2602.21625v1,q12,BF_minus_WM,-0.019999999999999997
text56-CS-LONG-2602.13713v1,q12,BF_minus_WM,-0.15999999999999998
text57-CS-LONG-2603.00079v1,q12,BF_minus_WM,0.1
text58-CS-LONG-2603.01023v1,q12,BF_minus_WM,0.06000000000000001
text59-CS-LONG-2602.19401v1,q12,BF_minus_WM,-0.05999999999999996
text60-CS-LONG-2602.18518v1,q12,BF_minus_WM,0.24
text61-PHY-LONG-2602.03885v1,q12,BF_minus_WM,0.020000000000000018
text62-PHY-LONG-2511.21971v1,q12,BF_minus_WM,0.039999999999999994
text63-PHY-LONG-2512.18015v1,q12,BF_minus_WM,0.12
text64-PHY-LONG-2602.23683v1,q12,BF_minus_WM,0.019999999999999997
text65-PHY-LONG-2601.13267v1,q12,BF_minus_WM,0.019999999999999973
text66-PHY-LONG-2512.24566v1,q12,BF_minus_WM,-0.020000000000000018
text67-PHY-LONG-2602.07636v2,q12,BF_minus_WM,-0.12
text68-PHY-LONG-2512.18130v1,q12,BF_minus_WM,-0.020000000000000018
text69-PHY-LONG-2602.17389v1,q12,BF_minus_WM,0.039999999999999994
text70-PHY-LONG-2602.08188v1,q12,BF_minus_WM,-0.06
text71-MATH-LONG-2511.12781v1,q12,BF_minus_WM,-0.12000000000000004
text72-MATH-LONG-2602.06095v1,q12,BF_minus_WM,0.07999999999999999
text73-MATH-LONG-2511.18101v1,q12,BF_minus_WM,0.039999999999999994
text74-MATH-LONG-2512.15978v1,q12,BF_minus_WM,-2.2204460492503132e-17
text75-MATH-LONG-2511.22140v1,q12,BF_minus_WM,-0.039999999999999945
text76-MATH-LONG-2602.20441v1,q12,BF_minus_WM,0.17999999999999997
text77-MATH-LONG-2601.20851v2,q12,BF_minus_WM,-0.06000000000000003
text78-MATH-LONG-2512.17595v1,q12,BF_minus_WM,-0.12000000000000002
text79-MATH-LONG-2512.10129v1,q12,BF_minus_WM,0.0
text80-MATH-LONG-2512.10507v1,q12,BF_minus_WM,0.09999999999999996
text01-BIO-SHORT-2505.02276v1,q12,HI_minus_LI,-0.08
text02-BIO-SHORT-2507.04575v1,q12,HI_minus_LI,0.18
text03-BIO-SHORT-2505.11568v3,q12,HI_minus_LI,0.16
text04-BIO-SHORT-2507.08385v1,q12,HI_minus_LI,0.2
text05-BIO-SHORT-2504.10973v1,q12,HI_minus_LI,-0.039999999999999994
text06-BIO-SHORT-2506.14789v1,q12,HI_minus_LI,-0.020000000000000018
text07-BIO-SHORT-2506.13576v3,q12,HI_minus_LI,0.12000000000000002
text08-BIO-SHORT-2503.19923v2,q12,HI_minus_LI,-0.19999999999999998
text09-BIO-SHORT-2602.00019v1,q12,HI_minus_LI,0.06000000000000001
text10-BIO-SHORT-2506.13817v1,q12,HI_minus_LI,0.18
text11-CS-SHORT-2506.09194v1,q12,HI_minus_LI,-0.019999999999999983
text12-CS-SHORT-2512.19717v1,q12,HI_minus_LI,0.08000000000000004
text13-CS-SHORT-2510.04124v5,q12,HI_minus_LI,0.18
text14-CS-SHORT-2509.13349v2,q12,HI_minus_LI,0.3
text15-CS-SHORT-2602.03870v1,q12,HI_minus_LI,0.020000000000000018
text16-CS-SHORT-2509.06033v1,q12,HI_minus_LI,0.0
text17-CS-SHORT-2509.16294v1,q12,HI_minus_LI,-0.019999999999999997
text18-CS-SHORT-2507.09492v1,q12,HI_minus_LI,-0.04
text19-CS-SHORT-2509.14600v1,q12,HI_minus_LI,-0.16
text20-CS-SHORT-2503.14899v1,q12,HI_minus_LI,0.0
text21-PHY-SHORT-2601.23079v1,q12,HI_minus_LI,-0.020000000000000018
text22-PHY-SHORT-2601.23047v1,q12,HI_minus_LI,0.06000000000000001
text23-PHY-SHORT-2601.23057v1,q12,HI_minus_LI,-0.019999999999999997
text24-PHY-SHORT-2509.16741v1,q12,HI_minus_LI,-0.039999999999999994
text25-PHY-SHORT-2507.08042v1,q12,HI_minus_LI,-0.16
text26-PHY-SHORT-2512.23538v1,q12,HI_minus_LI,-0.1
text27-PHY-SHORT-2510.18500v1,q12,HI_minus_LI,0.02000000000000004
text28-PHY-SHORT-2508.20431v1,q12,HI_minus_LI,0.020000000000000018
text29-PHY-SHORT-2509.06825v1,q12,HI_minus_LI,0.0
text30-PHY-SHORT-2509.17653v2,q12,HI_minus_LI,-0.18
text31-MATH-SHORT-2511.03536v1,q12,HI_minus_LI,0.06000000000000001
text32-MATH-SHORT-2603.02088v1,q12,HI_minus_LI,-0.1
text33-MATH-SHORT-2512.22134v3,q12,HI_minus_LI,-0.05999999999999996
text34-MATH-SHORT-2509.00532v1,q12,HI_minus_LI,-0.019999999999999997
text35-MATH-SHORT-2512.06844v1,q12,HI_minus_LI,-0.02
text36-MATH-SHORT-2503.09380v2,q12,HI_minus_LI,-0.059999999999999984
text37-MATH-SHORT-2510.26426v1,q12,HI_minus_LI,0.14000000000000007
text38-MATH-SHORT-2512.04101v1,q12,HI_minus_LI,0.020000000000000018
text39-MATH-SHORT-2506.11609v2,q12,HI_minus_LI,-0.12000000000000002
text40-MATH-SHORT-2507.15879v2,q12,HI_minus_LI,-0.12000000000000002
text41-BIO-LONG-2512.06709v1,q12,HI_minus_LI,0.0
text42-BIO-LONG-2503.07104v1,q12,HI_minus_LI,0.2799999999999999
text43-BIO-LONG-2506.16577v1,q12,HI_minus_LI,-0.06000000000000002
text44-BIO-LONG-2505.20052v1,q12,HI_minus_LI,0.06
text45-BIO-LONG-2507.17897v4,q12,HI_minus_LI,-0.05999999999999996
text46-BIO-LONG-2505.05863v1,q12,HI_minus_LI,0.21999999999999997
text47-BIO-LONG-2505.21094v1,q12,HI_minus_LI,0.16
text48-BIO-LONG-2602.16750v1,q12,HI_minus_LI,0.059999999999999984
text49-BIO-LONG-2511.10014v1,q12,HI_minus_LI,0.0
text50-BIO-LONG-2603.01054v1,q12,HI_minus_LI,0.039999999999999994
text51-CS-LONG-2602.11588v1,q12,HI_minus_LI,0.020000000000000018
text52-CS-LONG-2602.15675v1,q12,HI_minus_LI,-0.15999999999999998
text53-CS-LONG-2603.02012v1,q12,HI_minus_LI,0.12000000000000002
text54-CS-LONG-2602.23006v1,q12,HI_minus_LI,0.44000000000000006
text55-CS-LONG-2602.21625v1,q12,HI_minus_LI,0.019999999999999997
text56-CS-LONG-2602.13713v1,q12,HI_minus_LI,0.36
text57-CS-LONG-2603.00079v1,q12,HI_minus_LI,-0.019999999999999997
text58-CS-LONG-2603.01023v1,q12,HI_minus_LI,0.019999999999999973
text59-CS-LONG-2602.19401v1,q12,HI_minus_LI,0.05999999999999996
text60-CS-LONG-2602.18518v1,q12,HI_minus_LI,-0.11999999999999997
text61-PHY-LONG-2602.03885v1,q12,HI_minus_LI,0.18
text62-PHY-LONG-2511.21971v1,q12,HI_minus_LI,0.16
text63-PHY-LONG-2512.18015v1,q12,HI_minus_LI,1.1102230246251566e-17
text64-PHY-LONG-2602.23683v1,q12,HI_minus_LI,0.18
text65-PHY-LONG-2601.13267v1,q12,HI_minus_LI,0.13999999999999999
text66-PHY-LONG-2512.24566v1,q12,HI_minus_LI,0.22000000000000003
text67-PHY-LONG-2602.07636v2,q12,HI_minus_LI,2.2204460492503132e-17
text68-PHY-LONG-2512.18130v1,q12,HI_minus_LI,0.22000000000000003
text69-PHY-LONG-2602.17389v1,q12,HI_minus_LI,-0.07999999999999993
text70-PHY-LONG-2602.08188v1,q12,HI_minus_LI,-0.14
text71-MATH-LONG-2511.12781v1,q12,HI_minus_LI,0.32
text72-MATH-LONG-2602.06095v1,q12,HI_minus_LI,-0.2
text73-MATH-LONG-2511.18101v1,q12,HI_minus_LI,0.08000000000000003
text74-MATH-LONG-2512.15978v1,q12,HI_minus_LI,0.0
text75-MATH-LONG-2511.22140v1,q12,HI_minus_LI,0.07999999999999999
text76-MATH-LONG-2602.20441v1,q12,HI_minus_LI,0.019999999999999952
text77-MATH-LONG-2601.20851v2,q12,HI_minus_LI,0.22000000000000003
text78-MATH-LONG-2512.17595v1,q12,HI_minus_LI,0.24
text79-MATH-LONG-2512.10129v1,q12,HI_minus_LI,-0.12000000000000002
text80-MATH-LONG-2512.10507v1,q12,HI_minus_LI,0.29999999999999993
text01-BIO-SHORT-2505.02276v1,q12,Name_x_Inst,0.8
text02-BIO-SHORT-2507.04575v1,q12,Name_x_Inst,0.19999999999999996
text03-BIO-SHORT-2505.11568v3,q12,Name_x_Inst,0.07999999999999999
text04-BIO-SHORT-2507.08385v1,q12,Name_x_Inst,0.0
text05-BIO-SHORT-2504.10973v1,q12,Name_x_Inst,0.07999999999999999
text06-BIO-SHORT-2506.14789v1,q12,Name_x_Inst,0.040000000000000036
text07-BIO-SHORT-2506.13576v3,q12,Name_x_Inst,-0.15999999999999998
text08-BIO-SHORT-2503.19923v2,q12,Name_x_Inst,-0.31999999999999995
text09-BIO-SHORT-2602.00019v1,q12,Name_x_Inst,-0.039999999999999945
text10-BIO-SHORT-2506.13817v1,q12,Name_x_Inst,-0.039999999999999994
text11-CS-SHORT-2506.09194v1,q12,Name_x_Inst,0.039999999999999925
text12-CS-SHORT-2512.19717v1,q12,Name_x_Inst,0.24
text13-CS-SHORT-2510.04124v5,q12,Name_x_Inst,-0.11999999999999997
text14-CS-SHORT-2509.13349v2,q12,Name_x_Inst,0.11999999999999993
text15-CS-SHORT-2602.03870v1,q12,Name_x_Inst,-0.040000000000000036
text16-CS-SHORT-2509.06033v1,q12,Name_x_Inst,0.0
text17-CS-SHORT-2509.16294v1,q12,Name_x_Inst,0.039999999999999994
text18-CS-SHORT-2507.09492v1,q12,Name_x_Inst,-0.15999999999999995
text19-CS-SHORT-2509.14600v1,q12,Name_x_Inst,0.0
text20-CS-SHORT-2503.14899v1,q12,Name_x_Inst,0.0
text21-PHY-SHORT-2601.23079v1,q12,Name_x_Inst,-0.040000000000000036
